timestamp,packet_count
1755237624,46150
1755237625,46501
1755237626,46440
1755237627,46002
1755237628,46356
1755237629,43778
1755237630,43985
1755237631,45751
1755237632,44771
1755237633,45432
1755237634,45671
1755237635,42701
1755237636,44618
1755237637,46096
1755237638,46186
1755237639,46236
1755237640,46051
1755237641,43896
1755237642,39336
1755237643,42840
1755237644,15107
1755259200,40688
1755259201,41290
1755259202,41490
1755259203,41092
1755259204,41021
1755259205,40667
1755259206,41382
1755259207,41424
1755259208,41457
1755259209,40963
1755259210,41143
1755259211,40781
1755259212,40420
1755259213,40862
1755259214,40847
1755259215,40681
1755259216,41385
1755259217,41428
1755259218,41090
1755259219,41260
1755259220,41654
1755259221,41522
1755259222,41151
1755259223,41506
1755259224,41873
1755259225,40885
1755259226,41255
1755259227,41773
1755259228,42062
1755259229,41940
1755259230,42034
1755259231,41912
1755259232,41545
1755259233,41427
1755259234,42002
1755259235,41900
1755259236,41975
1755259237,41897
1755259238,42029
1755259239,41194
1755259240,41785
1755259241,41859
1755259242,41711
1755259243,41537
1755259244,41861
1755259245,41632
1755259246,41257
1755259247,40966
1755259248,12485
1755280800,45398
1755280801,45491
1755280802,45297
1755280803,45809
1755280804,45414
1755280805,44707
1755280806,44302
1755280807,44118
1755280808,44369
1755280809,43802
1755280810,43873
1755280811,44081
1755280812,43384
1755280813,43611
1755280814,43221
1755280815,43095
1755280816,43225
1755280817,42801
1755280818,43773
1755280819,43870
1755280820,43287
1755280821,43916
1755280822,44134
1755280823,44243
1755280824,44263
1755280825,44440
1755280826,44700
1755280827,43960
1755280828,44414
1755280829,46367
1755280830,46211
1755280831,46822
1755280832,46821
1755280833,46103
1755280834,45926
1755280835,45705
1755280836,45564
1755280837,45604
1755280838,45664
1755280839,45476
1755280840,44921
1755280841,44223
1755280842,42751
1755280843,42526
1755280844,38318
1757894400,36079
1757894401,35235
1757894402,35242
1757894403,35310
1757894404,35445
1757894405,35661
1757894406,35753
1757894407,36120
1757894408,36128
1757894409,36670
1757894410,37856
1757894411,37993
1757894412,37967
1757894413,38591
1757894414,38028
1757894415,38281
1757894416,38739
1757894417,38982
1757894418,37676
1757894419,37617
